,train_loss,valid_loss,train_misclass,valid_misclass,runtime
0,2.937784433364868,1.6699719429016113,0.7533407572383073,0.745,0.0
1,1.546689748764038,1.4994655847549438,0.7405345211581291,0.75,13.718279600143433
2,1.421000599861145,1.4277466535568237,0.7455456570155903,0.75,12.059747695922852
3,1.4020271301269531,1.3872370719909668,0.7338530066815145,0.75,12.109614610671997
4,1.4285367727279663,1.4180501699447632,0.744988864142539,0.75,12.166462421417236
5,1.443461537361145,1.4038810729980469,0.7405345211581291,0.75,12.153497695922852
6,1.3963212966918945,1.397645354270935,0.715478841870824,0.745,12.141528844833374
7,1.3762433528900146,1.3885844945907593,0.6926503340757239,0.6950000000000001,12.155492782592773
8,1.384683609008789,1.390921950340271,0.737750556792873,0.755,12.110610961914062
9,1.3732802867889404,1.3977489471435547,0.7082405345211582,0.75,12.153497219085693
10,1.3677120208740234,1.4018298387527466,0.6982182628062361,0.755,12.150505065917969
11,1.3626327514648438,1.390145182609558,0.6720489977728286,0.7,12.166462421417236
12,1.34755539894104,1.3920068740844727,0.6447661469933185,0.75,12.143540382385254
13,1.3705624341964722,1.3848118782043457,0.7043429844097995,0.73,12.155492544174194
14,1.3440396785736084,1.3874497413635254,0.6508908685968819,0.74,12.173442840576172
15,1.3487212657928467,1.3928409814834595,0.6776169265033407,0.74,12.17543888092041
16,1.350809931755066,1.4007787704467773,0.6631403118040089,0.755,12.222312927246094
17,1.3310655355453491,1.3870420455932617,0.6486636971046771,0.74,12.171449184417725
18,1.3433505296707153,1.3888235092163086,0.6592427616926504,0.745,12.147513151168823
19,1.3381351232528687,1.3906841278076172,0.6403118040089086,0.725,12.167459964752197
20,1.3308818340301514,1.3993912935256958,0.6570155902004454,0.745,12.163974046707153
21,1.3306976556777954,1.3876914978027344,0.6358574610244989,0.7050000000000001,12.167460918426514
22,1.320038080215454,1.3925532102584839,0.6202672605790646,0.69,12.154001712799072
23,1.320138692855835,1.3918380737304688,0.6202672605790646,0.74,12.14152979850769
24,1.325958490371704,1.3902873992919922,0.6447661469933185,0.725,12.145024061203003
25,1.3050981760025024,1.3899240493774414,0.616369710467706,0.6950000000000001,12.15150260925293
26,1.3330544233322144,1.3904051780700684,0.626391982182628,0.7150000000000001,12.14053225517273
27,1.3283339738845825,1.3800088167190552,0.6325167037861915,0.6799999999999999,12.162271738052368
