,train_loss,valid_loss,train_misclass,valid_misclass,runtime
0,2.2913260459899902,1.77018141746521,0.7527533039647577,0.7375,0.0
1,1.5156859159469604,1.5330296754837036,0.7422907488986784,0.75,14.138158798217773
2,1.4089242219924927,1.4318640232086182,0.7268722466960352,0.75,12.348974466323853
3,1.3878204822540283,1.3980271816253662,0.7230176211453745,0.7666666666666666,12.417789459228516
4,1.4204564094543457,1.4456859827041626,0.7340308370044053,0.75,12.447711706161499
5,1.3911736011505127,1.415174961090088,0.7285242290748899,0.7458333333333333,12.429758071899414
6,1.374070644378662,1.3916914463043213,0.6905286343612335,0.7583333333333333,10.970691442489624
7,1.3831357955932617,1.4147180318832397,0.7208149779735683,0.7541666666666667,12.450700521469116
8,1.3683152198791504,1.422646164894104,0.6602422907488987,0.7666666666666666,12.436740636825562
9,1.3761800527572632,1.4213320016860962,0.6872246696035242,0.775,12.439732074737549
10,1.3565747737884521,1.3994683027267456,0.6795154185022027,0.75,12.451699495315552
11,1.3580421209335327,1.4172031879425049,0.6861233480176212,0.7583333333333333,12.441725015640259
12,1.3507026433944702,1.392198920249939,0.6701541850220265,0.7833333333333333,12.43075680732727
13,1.334576964378357,1.4299671649932861,0.644273127753304,0.7541666666666667,12.448707818984985
14,1.3402314186096191,1.421392560005188,0.6497797356828194,0.7625,12.430755853652954
15,1.3233126401901245,1.417171835899353,0.6255506607929515,0.7708333333333334,12.435741901397705
16,1.3349823951721191,1.4150975942611694,0.6305066079295154,0.7583333333333333,12.432749509811401
17,1.3285002708435059,1.4138140678405762,0.6349118942731278,0.775,12.447710752487183
18,1.3345940113067627,1.4265990257263184,0.6409691629955947,0.7458333333333333,12.44870924949646
19,1.3331825733184814,1.4144309759140015,0.6349118942731278,0.7375,12.403825998306274
20,1.33404541015625,1.4384180307388306,0.6640969162995595,0.7333333333333334,12.439732789993286
21,1.3196940422058105,1.4417738914489746,0.6338105726872247,0.775,12.410809516906738
22,1.3310308456420898,1.4387073516845703,0.6255506607929515,0.7625,12.441728591918945
23,1.339768648147583,1.445227861404419,0.6618942731277533,0.7666666666666666,12.427762746810913
24,1.396239995956421,1.4548476934432983,0.7048458149779735,0.7708333333333334,12.434745788574219
25,1.3208210468292236,1.4248002767562866,0.6343612334801763,0.7291666666666667,12.427763938903809
26,1.3212441205978394,1.4300240278244019,0.6233480176211454,0.7416666666666667,12.432750463485718
27,1.3034744262695312,1.4387911558151245,0.6095814977973568,0.7291666666666667,12.437736749649048
28,1.3389579057693481,1.4450068473815918,0.6618942731277533,0.7708333333333334,12.436738967895508
29,1.313582181930542,1.4305824041366577,0.6255506607929515,0.7416666666666667,12.432753324508667
30,1.3152642250061035,1.4188244342803955,0.6084801762114538,0.7208333333333333,12.422774076461792
31,1.2980120182037354,1.4308112859725952,0.6051762114537445,0.7583333333333333,12.452697038650513
32,1.2963773012161255,1.4280778169631958,0.597466960352423,0.7125,12.437736749649048
33,1.288128137588501,1.454666256904602,0.5859030837004405,0.7375,12.448708057403564
34,1.2854217290878296,1.4169538021087646,0.5892070484581498,0.7416666666666667,12.442723512649536
35,1.273542881011963,1.444891333580017,0.5870044052863437,0.7333333333333334,12.447712182998657
36,1.3101327419281006,1.3872016668319702,0.623898678414097,0.7041666666666666,12.439730882644653
