,train_loss,valid_loss,train_misclass,valid_misclass,runtime
0,2.024693012237549,8.208761215209961,0.751101321585903,0.75,0.0
1,1.4852477312088013,3.4702529907226562,0.7384361233480177,0.75,13.879850387573242
2,1.5035204887390137,4.6470866203308105,0.7373348017621145,0.75,12.173447132110596
3,1.394348382949829,1.930158257484436,0.7439427312775331,0.75,12.248243808746338
4,1.3847264051437378,1.8138225078582764,0.722466960352423,0.7555555555555555,12.299677610397339
5,1.3826334476470947,1.6484909057617188,0.7285242290748899,0.7555555555555555,12.248244047164917
6,1.3862886428833008,1.8565967082977295,0.7120044052863437,0.7444444444444445,12.294628143310547
7,1.3761931657791138,1.5503647327423096,0.7153083700440528,0.6944444444444444,12.278162717819214
8,1.3682174682617188,1.5054168701171875,0.6800660792951542,0.7611111111111111,12.303097009658813
9,1.3673030138015747,1.494950532913208,0.6828193832599119,0.7777777777777778,12.298620223999023
10,1.3533469438552856,1.5077365636825562,0.6762114537444934,0.7555555555555555,12.300105810165405
11,1.3719202280044556,1.439132571220398,0.698237885462555,0.7222222222222222,12.278167724609375
