,train_loss,valid_loss,train_misclass,valid_misclass,runtime
0,2.8446638584136963,1.772584319114685,0.7488864142538976,0.75,0.0
1,1.4069864749908447,1.4053153991699219,0.7405345211581291,0.75,13.733271360397339
2,1.3951314687728882,1.389336109161377,0.7399777282850779,0.745,12.059749126434326
3,1.4872430562973022,1.4421418905258179,0.7360801781737194,0.75,12.112605810165405
4,1.395741581916809,1.3998488187789917,0.7410913140311803,0.75,12.15150260925293
5,1.4529821872711182,1.394286036491394,0.7255011135857461,0.73,12.118590354919434
6,1.3841315507888794,1.3900121450424194,0.7026726057906458,0.765,12.154494285583496
7,1.3839690685272217,1.3924442529678345,0.7188195991091314,0.72,12.15500020980835
8,1.381845235824585,1.3930435180664062,0.7221603563474388,0.745,12.159481287002563
9,1.3689547777175903,1.3930093050003052,0.6915367483296213,0.77,12.169454336166382
10,1.3678357601165771,1.3870681524276733,0.6826280623608018,0.74,12.173947811126709
11,1.3809928894042969,1.416986346244812,0.6959910913140313,0.755,12.164467811584473
12,1.3574858903884888,1.392366886138916,0.6742761692650334,0.77,12.156993627548218
13,1.3679239749908447,1.3989595174789429,0.6809576837416481,0.78,12.151501655578613
14,1.3633859157562256,1.3899158239364624,0.6809576837416481,0.7050000000000001,12.163471460342407
15,1.3473329544067383,1.4180094003677368,0.6603563474387528,0.76,12.155494213104248
16,1.3720128536224365,1.4338427782058716,0.6804008908685969,0.755,12.150505542755127
17,1.3531445264816284,1.39922297000885,0.6670378619153674,0.7150000000000001,12.154001235961914
18,1.3480571508407593,1.3945690393447876,0.660913140311804,0.725,12.152499198913574
19,1.3328098058700562,1.3962839841842651,0.6364142538975501,0.7,12.143030405044556
20,1.3388563394546509,1.3899871110916138,0.6419821826280623,0.7,12.165464401245117
21,1.3291836977005005,1.3961931467056274,0.6241648106904232,0.725,12.110612392425537
22,1.3362287282943726,1.404711127281189,0.6642538975501113,0.74,12.184917211532593
23,1.3259342908859253,1.4006986618041992,0.643652561247216,0.75,12.132554769515991
24,1.332680344581604,1.405312180519104,0.6391982182628062,0.755,12.175436973571777
25,1.311287522315979,1.4176883697509766,0.6364142538975501,0.725,12.116595983505249
26,1.3279228210449219,1.3848514556884766,0.6469933184855234,0.6950000000000001,12.146517038345337
27,1.3002300262451172,1.4116207361221313,0.6219376391982183,0.755,12.157485246658325
28,1.2985931634902954,1.4045534133911133,0.6052338530066815,0.76,12.162473201751709
29,1.3309391736984253,1.430521011352539,0.643652561247216,0.77,12.153497219085693
30,1.2916795015335083,1.3986705541610718,0.5824053452115813,0.72,12.13953447341919
31,1.299104928970337,1.4092092514038086,0.6052338530066815,0.72,12.159481763839722
32,1.3008760213851929,1.3973970413208008,0.6124721603563474,0.73,12.153497695922852
33,1.2940280437469482,1.4013665914535522,0.6046770601336302,0.725,12.151502132415771
34,1.2923098802566528,1.4033249616622925,0.5974387527839644,0.755,12.146515607833862
35,1.290054202079773,1.413565754890442,0.5874164810690423,0.735,12.163470029830933
