,train_loss,valid_loss,train_misclass,valid_misclass,runtime
0,2.961463451385498,1.690361738204956,0.7522271714922049,0.7458333333333333,0.0
1,3.6906208992004395,3.362696647644043,0.7466592427616927,0.75,14.199549436569214
2,1.7805824279785156,1.6556884050369263,0.7505567928730512,0.75,13.176340103149414
3,1.4771430492401123,1.4088671207427979,0.7516703786191536,0.75,13.26012134552002
4,1.467152714729309,1.4215880632400513,0.7422048997772829,0.75,13.373327016830444
5,1.428045630455017,1.4053905010223389,0.7310690423162584,0.75,13.50661826133728
6,1.4100605249404907,1.409011721611023,0.737750556792873,0.75,13.386204481124878
7,1.3950088024139404,1.3994011878967285,0.715478841870824,0.75,13.373235702514648
8,1.386536717414856,1.3929976224899292,0.6982182628062361,0.7541666666666667,13.38719654083252
9,1.3760992288589478,1.3942344188690186,0.6943207126948775,0.7208333333333333,13.992021560668945
10,1.37688148021698,1.3937690258026123,0.6909799554565701,0.7208333333333333,13.49291443824768
11,1.3719749450683594,1.394058108329773,0.6987750556792873,0.7458333333333333,13.498899698257446
12,1.3721460103988647,1.3894360065460205,0.6915367483296213,0.7583333333333333,13.487927913665771
13,1.3560349941253662,1.3914650678634644,0.6815144766146993,0.7333333333333334,13.484936237335205
14,1.355673909187317,1.3888919353485107,0.6798440979955457,0.7375,13.468979120254517
15,1.360276460647583,1.3962483406066895,0.6804008908685969,0.7625,13.487928867340088
16,1.3646485805511475,1.401033878326416,0.705456570155902,0.75,13.473965406417847
17,1.3535470962524414,1.3864455223083496,0.6664810690423162,0.7375,13.46798300743103
18,1.366921305656433,1.396268367767334,0.6781737193763919,0.7333333333333334,13.484935283660889
19,1.3271077871322632,1.3811895847320557,0.6464365256124722,0.7041666666666666,13.644588232040405
20,1.34053635597229,1.3970304727554321,0.6765033407572383,0.7291666666666667,13.492914915084839
21,1.3235055208206177,1.3945986032485962,0.6330734966592428,0.7291666666666667,13.473966121673584
22,1.3346298933029175,1.3864531517028809,0.6547884187082406,0.6833333333333333,13.477954149246216
23,1.3314887285232544,1.3969238996505737,0.6508908685968819,0.7125,13.46698546409607
24,1.328888177871704,1.3864023685455322,0.6414253897550111,0.7041666666666666,13.472967386245728
25,1.326071858406067,1.391237735748291,0.6419821826280623,0.725,13.441053628921509
26,1.3231165409088135,1.393220067024231,0.6453229398663698,0.7208333333333333,13.461004257202148
27,1.3122565746307373,1.3924118280410767,0.6258351893095768,0.7333333333333334,13.460002899169922
28,1.3085401058197021,1.3910690546035767,0.626391982182628,0.6833333333333333,13.46299433708191
29,1.3477747440338135,1.4056236743927002,0.6397550111358574,0.7041666666666666,13.464989185333252
30,1.3067213296890259,1.3875195980072021,0.6247216035634744,0.7,13.467983484268188
31,1.306924819946289,1.3801913261413574,0.6174832962138085,0.7208333333333333,13.457013130187988
32,1.2961190938949585,1.387750267982483,0.606347438752784,0.7208333333333333,13.481943607330322
33,1.2958589792251587,1.4003698825836182,0.611358574610245,0.725,13.464004516601562
34,1.2933986186981201,1.3833255767822266,0.6158129175946547,0.7083333333333333,13.48294186592102
35,1.2983773946762085,1.3890349864959717,0.6135857461024499,0.7375,13.47197151184082
36,1.3056710958480835,1.3893163204193115,0.6325167037861915,0.7208333333333333,13.496903896331787
37,1.2985988855361938,1.3881702423095703,0.6002227171492205,0.6833333333333333,13.480947971343994
38,1.3003700971603394,1.3830578327178955,0.604120267260579,0.7291666666666667,13.4899263381958
39,1.2947219610214233,1.3917770385742188,0.6152561247216035,0.7125,13.474963188171387
40,1.2965853214263916,1.3857117891311646,0.6124721603563474,0.7333333333333334,13.494414806365967
41,1.2927238941192627,1.4107557535171509,0.6069042316258352,0.6916666666666667,13.457010984420776
42,1.2712080478668213,1.3901543617248535,0.5868596881959911,0.7083333333333333,13.489430665969849
43,1.2753857374191284,1.3868863582611084,0.589086859688196,0.6958333333333333,13.457010746002197
44,1.2685377597808838,1.3814610242843628,0.5824053452115813,0.7083333333333333,13.507380247116089
45,1.2779264450073242,1.3983567953109741,0.5857461024498887,0.7041666666666666,13.458009004592896
46,1.2643135786056519,1.392767310142517,0.5824053452115813,0.7375,13.490426778793335
47,1.2754186391830444,1.3950785398483276,0.594097995545657,0.7333333333333334,13.481944799423218
48,1.269389033317566,1.3908835649490356,0.5952115812917594,0.6958333333333333,13.486930847167969
49,1.2896881103515625,1.3980692625045776,0.6096881959910914,0.7083333333333333,13.456519603729248
50,1.2560269832611084,1.3946412801742554,0.5773942093541202,0.7083333333333333,13.48194432258606
51,1.248760461807251,1.3762215375900269,0.5684855233853007,0.6708333333333334,13.47048282623291
