,train_loss,valid_loss,train_misclass,valid_misclass,runtime
0,2.7883622646331787,2.2172300815582275,0.7511235955056179,0.7592592592592593,0.0
1,2.3012876510620117,1.796252965927124,0.749438202247191,0.75,14.37754774093628
2,1.67913019657135,1.4742993116378784,0.7387640449438202,0.7222222222222222,13.252557754516602
3,1.5043652057647705,1.4205386638641357,0.7376404494382023,0.7546296296296297,13.326360940933228
4,1.431821584701538,1.430577278137207,0.7382022471910112,0.7638888888888888,13.395176649093628
5,1.4101735353469849,1.4231292009353638,0.7157303370786516,0.7685185185185185,13.356281042098999
6,1.446397066116333,1.4225647449493408,0.7342696629213483,0.7361111111111112,13.411133766174316
7,1.3860950469970703,1.396498680114746,0.7196629213483146,0.712962962962963,13.33334231376648
8,1.3879317045211792,1.409299612045288,0.7292134831460675,0.7268518518518519,13.404151678085327
9,1.375619888305664,1.3866817951202393,0.6876404494382022,0.7268518518518519,13.366254568099976
