,train_loss,valid_loss,train_misclass,valid_misclass,runtime
0,2.024693012237549,8.208761215209961,0.751101321585903,0.75,0.0
1,1.423376441001892,9.968250274658203,0.7345814977973568,0.75,14.602156639099121
2,1.5296692848205566,2.8771345615386963,0.7417400881057269,0.7333333333333334,13.472969055175781
3,1.409523844718933,2.5339620113372803,0.7180616740088106,0.7666666666666666,13.607614040374756
4,1.441330909729004,2.8638529777526855,0.7450440528634361,0.75,13.615585565567017
5,1.384966492652893,1.930924654006958,0.7004405286343612,0.7611111111111111,13.566226720809937
6,1.3632181882858276,1.973287582397461,0.6910792951541851,0.7722222222222223,13.619576454162598
7,1.3486086130142212,1.6015044450759888,0.6574889867841409,0.7722222222222223,13.570216178894043
8,1.34125816822052,1.6283420324325562,0.6563876651982379,0.7722222222222223,13.627554416656494
9,1.3385894298553467,1.7146587371826172,0.6415198237885462,0.7722222222222223,13.592157125473022
10,1.31943941116333,1.6701031923294067,0.6420704845814977,0.7611111111111111,13.615586996078491
11,1.3315131664276123,1.5913128852844238,0.6508810572687225,0.7555555555555555,13.602621793746948
12,1.34138822555542,1.5954283475875854,0.6591409691629956,0.7388888888888889,13.61259651184082
13,1.304837942123413,1.562262773513794,0.6194933920704846,0.7833333333333333,13.597633361816406
